Duration,Price,Night,Number_of_Flights
425,9585,True,2
90,3210,True,1
290,6147,False,2
395,7341,False,2
615,8372,False,2
690,10877,False,2
1275,10441,True,3
975,13611,True,2
1550,11087,False,2
1470,5963,True,2
140,3597,False,1
910,8529,True,2
845,10678,True,2
755,8285,False,2
620,18371,True,2
800,12692,True,2
165,4423,False,1
180,7229,True,1
170,6144,True,1
1300,10919,False,3
160,4148,True,1
170,3873,True,1
550,11702,False,3
505,14871,False,2
1705,11234,False,3
490,6938,False,2
750,6093,False,2
170,3943,False,1
90,8040,False,1
810,15129,True,3
140,3597,False,1
700,8610,False,2
395,13067,False,2
170,4991,False,1
315,4649,False,2
135,3597,False,1
660,12898,False,2
2245,9296,False,3
170,8855,False,1
1270,10262,True,2
165,3943,False,1
385,9001,False,2
910,7670,False,2
465,7530,False,2
295,8443,False,2
315,5351,False,2
190,6688,False,1
1355,11087,True,2
1815,7664,True,3
315,4775,False,2
155,3514,False,1
1300,13376,False,3
1705,14300,False,3
765,7480,True,2
90,2227,True,1
870,7452,False,2
155,4409,False,1
1555,4647,False,3
155,3332,False,1
555,6902,False,2
215,6857,True,2
550,12373,True,2
440,11789,False,2
865,13039,False,3
750,11087,True,2
1625,9345,True,2
90,1965,True,1
810,6093,False,2
800,11841,True,2
775,9663,True,2
1425,14714,True,2
1660,8529,True,2
275,5073,False,2
180,7229,False,1
555,9194,False,2
440,11789,False,2
90,2017,False,1
1320,15894,False,3
165,3419,True,1
1375,10368,True,3
290,6027,False,2
765,7480,True,2
520,7189,False,2
165,7276,False,1
1015,15764,False,2
550,14714,True,2
510,7888,False,2
1225,10262,False,2
505,15318,True,3
435,5608,False,2
590,12681,False,2
970,9417,False,3
835,17057,False,2
480,12537,False,2
1275,10651,True,3
190,6741,False,1
1595,10844,True,2
1730,13381,False,3
165,4423,False,1
90,5678,True,1
1620,12719,False,3
275,5054,False,2
1420,7480,False,2
165,6961,False,1
150,3841,False,1
180,3943,True,1
180,7229,False,1
170,4319,False,1
170,4423,False,1
335,16079,True,2
180,7754,True,1
1210,10467,False,3
1145,14714,False,2
1700,7452,False,2
1795,13276,False,3
1545,31783,False,3
135,4667,False,1
175,7229,False,1
1090,14237,True,3
535,8266,False,2
1140,13882,False,3
170,4823,True,1
170,4483,True,1
165,6961,False,1
910,9663,True,2
1760,16704,True,3
90,4049,False,1
135,3807,False,1
940,6442,False,2
1480,7832,False,2
835,6442,False,2
170,4823,True,1
1400,13555,True,2
540,5135,False,2
170,3383,True,1
370,5842,False,2
900,16704,False,3
905,8366,False,2
90,1965,True,1
150,3873,False,1
740,27992,False,2
460,10678,True,2
865,6824,False,2
2295,9443,True,3
730,13378,False,2
170,3943,True,1
575,7191,False,2
160,3625,True,1
370,6841,False,2
390,11134,False,2
1550,14571,True,2
1825,12346,True,4
180,4544,False,1
830,13376,False,3
1050,11087,True,2
150,5515,False,1
155,4804,True,1
140,3597,False,1
795,15353,False,2
590,9899,False,2
175,7303,True,1
745,13817,False,2
1475,19329,True,3
330,16289,False,2
910,9663,True,2
1420,10975,False,3
155,4384,False,1
600,14714,False,2
830,10919,False,3
875,14388,False,2
455,10877,False,2
810,15129,True,3
810,7191,False,2
495,6686,True,2
760,7530,False,2
895,6442,False,2
1655,10262,False,2
875,13817,True,2
570,13626,False,2
910,14388,True,2
155,4804,True,1
185,5406,False,1
295,4611,False,2
290,5069,False,2
175,3898,False,1
90,2754,False,1
630,6943,False,2
750,14781,True,2
360,16079,False,2
170,8033,False,1
175,6860,True,1
455,6953,False,2
175,4823,False,1
155,4174,True,1
1775,12819,False,3
450,9663,True,2
155,3841,False,1
195,5000,True,1
980,13366,True,3
1130,12395,True,2
1700,7452,False,2
1395,15554,True,2
1325,13067,False,2
155,6565,False,1
90,1965,True,1
155,3332,False,1
285,6208,True,2
1730,11161,False,2
1665,12224,False,3
1025,9663,True,2
380,12284,False,2
965,7480,False,2
550,17024,True,2
1365,14151,True,2
155,4804,False,1
300,6069,False,2
915,6065,False,2
800,14151,True,2
1025,14231,True,2
1065,12395,False,2
325,5636,True,2
320,5232,False,2
865,14714,False,2
140,3850,False,1
955,7258,False,2
1375,17471,True,2
175,4423,True,1
90,2227,True,1
930,13377,False,2
180,8016,False,1
1560,5626,False,2
170,6860,False,1
415,6628,True,2
1415,11627,False,2
150,4174,False,1
610,14714,True,2
690,14151,False,2
1620,12898,False,2
395,12373,True,2
170,3943,False,1
500,7870,False,3
185,8016,True,1
1220,10975,False,3
140,3850,False,1
165,4804,True,1
455,15554,True,2
160,4465,False,1
775,11841,True,2
675,19332,False,2
150,3841,False,1
170,4591,False,1
290,5192,False,2
1100,10577,True,2
535,15129,True,3
780,11789,False,2
640,8372,True,2
795,8266,False,2
800,14781,False,2
155,5613,False,1
175,7229,False,1
750,6093,False,2
425,15544,True,3
370,6296,False,2
165,4804,False,1
170,4284,True,1
885,6558,False,2
345,5775,True,2
135,3543,False,1
535,17024,False,2
85,4050,False,1
1995,14219,False,3
405,26890,False,2
1410,9653,True,3
165,3943,False,1
1575,10844,False,2
450,8849,True,2
90,2754,True,1
2185,10756,False,3
1685,14151,False,2
740,9899,False,2
385,12242,True,2
1025,10368,True,3
90,5755,False,1
610,10262,True,2
520,6643,False,2
810,9845,False,2
1025,11134,True,2
315,5583,False,2
300,6069,False,2
875,13817,True,2
2295,10283,True,3
675,7795,False,2
440,13977,True,2
1300,10919,False,3
160,6038,True,1
195,5601,True,1
810,12351,False,2
170,6094,True,1
520,7575,False,2
395,16079,True,2
1425,10262,True,2
340,13470,False,2
175,8016,False,1
1475,16289,True,2
520,10262,True,2
175,4823,True,1
170,5403,False,1
1530,12373,False,2
495,13552,False,2
740,10844,False,2
845,22619,False,3
520,8625,False,2
165,4777,False,1
195,5000,True,1
1475,21954,True,3
1015,11627,False,2
875,13731,False,2
170,3943,True,1
845,6992,False,2
585,13941,True,2
660,14924,False,2
620,18371,True,2
140,7295,True,1
1420,9292,False,2
735,13941,True,2
335,4150,True,2
1655,12681,True,2
195,5601,True,1
1385,14960,False,3
570,13377,False,2
85,3342,False,1
175,8016,False,1
1035,16736,True,2
1350,10031,True,2
705,7258,True,2
165,4030,False,1
1730,13381,False,3
1760,16704,True,3
720,13587,False,2
85,5678,True,1
1610,7064,False,2
90,2754,True,1
170,4668,False,1
150,4107,True,1
965,5894,True,2
655,10262,False,2
945,13941,False,2
865,6451,False,2
1420,10975,False,3
1180,14746,False,3
625,11410,True,2
155,3841,False,1
1490,13381,False,3
840,15078,False,2
545,8891,False,2
1200,7757,False,2
180,4441,True,1
1345,10031,True,2
170,4823,False,1
545,8576,False,2
1175,11087,True,2
1595,12373,False,2
1210,11432,False,3
90,3175,False,1
165,4804,False,1
1615,13014,False,3
910,7563,False,2
145,3873,False,1
780,6282,False,2
630,11200,False,2
165,5613,True,1
195,5601,False,1
1355,10262,False,2
175,14306,True,1
1485,7064,True,2
715,18371,False,2
1380,13591,True,3
1615,10368,False,3
460,18275,False,3
170,3749,True,1
500,6810,False,3
560,7485,False,2
150,5510,False,1
610,10262,True,2
540,6723,False,2
450,8307,False,2
460,6146,True,2
1390,15129,False,3
330,14388,False,2
165,4544,False,1
175,5198,False,1
975,7503,False,2
270,12314,False,2
375,8372,False,2
425,14781,False,2
180,8016,True,1
140,6297,False,1
1495,14388,False,2
370,6393,False,2
775,14939,True,2
685,14781,False,2
810,14871,False,2
170,4319,False,1
1005,13067,False,2
920,26890,False,2
375,9134,False,2
180,3943,True,1
735,8879,False,2
1025,14571,True,2
155,5644,False,1
1330,9663,False,2
570,14571,False,2
175,3971,True,1
590,17024,False,2
150,3841,False,1
1395,12898,True,2
830,13376,False,3
910,9905,True,3
780,13587,False,2
900,7740,False,2
395,9794,False,2
1350,17471,True,2
880,15129,False,3
1730,11467,False,2
1440,6528,False,2
705,8266,False,2
940,6442,False,2
825,10262,True,2
85,17501,False,1
165,8273,False,1
1485,10703,True,3
930,8510,False,2
90,2754,True,1
90,2227,True,1
460,18275,False,3
270,6356,False,2
400,14781,False,2
1615,13029,False,3
170,4340,False,1
1215,12224,False,3
1545,10844,False,2
165,4174,False,1
1795,14887,False,3
615,12853,False,2
165,3383,False,1
175,11111,False,1
180,7229,False,1
180,4030,False,1
635,14871,False,2
520,12898,True,2
465,14533,False,2
875,7258,False,2
270,4812,False,2
690,12384,False,2
1180,8603,False,3
435,8603,False,3
570,14231,False,2
1760,15129,True,3
625,11410,True,2
1475,12725,False,3
1620,13292,False,3
155,3873,False,1
140,3850,False,1
435,8479,False,2
840,14151,False,2
165,5228,False,1
1555,9397,False,2
85,4995,False,1
1410,10651,True,3
170,4282,True,1
810,10697,False,3
1730,9314,False,2
145,3540,True,1
1595,9443,False,3
480,15147,False,2
180,8016,False,1
90,2437,True,1
895,6104,False,2
90,1965,True,1
480,7408,False,2
90,4049,False,1
180,8016,True,1
720,10197,False,2
665,10844,True,2
1570,12692,False,2
475,14781,False,2
495,7335,True,2
180,7229,False,1
175,4353,True,1
735,13941,True,2
280,12295,False,2
825,12898,True,2
930,7927,False,2
170,4483,True,1
405,19225,False,2
370,4692,False,2
725,13555,True,2
630,6270,False,2
1285,13584,True,2
1600,13180,False,3
1295,14151,True,2
190,6216,False,1
680,15135,False,2
570,15136,False,2
1005,10262,True,2
750,12384,False,2
575,9314,False,2
1500,9314,False,2
615,10454,False,2
520,8372,True,2
520,11848,True,2
750,6416,False,2
90,3342,False,1
1495,10118,False,3
1185,14960,False,3
665,6818,True,2
150,5510,False,1
1610,14388,False,2
455,7038,False,2
630,8266,False,2
1480,14300,True,3
1350,8366,False,2
695,17261,True,2
1555,8452,False,2
320,8567,False,2
925,9646,False,2
1275,8341,True,3
1530,12373,False,2
140,3543,False,1
395,13994,False,2
170,4777,True,1
455,7038,False,2
90,3175,False,1
660,7408,False,2
180,3943,True,1
1225,15974,False,2
155,3873,False,1
170,4423,False,1
1125,15129,False,3
755,8285,False,2
80,3100,False,1
1475,25430,False,3
80,2385,False,1
435,11316,False,2
1005,10262,True,2
445,7662,True,3
1605,14231,False,2
705,6838,False,2
1300,13376,False,3
1680,10262,False,2
480,8574,False,2
615,7832,True,2
910,12192,True,2
90,4050,False,1
175,6722,False,1
1220,10844,True,2
840,7408,False,2
455,14189,True,2
150,3841,False,1
875,8586,False,2
520,7155,False,2
590,9899,False,2
685,14571,False,2
175,4823,True,1
180,4544,False,1
1200,14752,True,2
1700,11542,False,3
195,7202,False,1
505,11098,False,2
75,2575,True,1
755,6673,False,2
170,14306,True,1
395,15554,True,2
1730,9314,False,2
90,4995,False,1
1200,7832,False,2
1430,8586,False,2
170,6094,True,1
810,13292,True,3
1375,10368,True,3
660,9718,False,2
1365,7412,False,2
1275,10441,True,3
890,14871,False,2
660,15554,False,2
305,36235,False,2
90,3175,False,1
140,3597,False,1
90,1965,False,1
540,12717,False,2
195,6015,False,1
165,5615,True,1
395,7845,True,2
1525,10844,True,2
460,27210,True,2
150,4174,False,1
780,6883,False,2
720,6883,False,2
435,8355,False,2
170,5469,True,1
165,6478,False,1
160,11913,True,1
415,7006,True,2
365,12681,False,2
1195,15129,True,3
420,13587,False,2
1425,14714,True,2
290,6220,False,2
330,10262,False,2
545,8576,False,2
1495,10031,True,2
1430,12819,True,3
370,5052,False,2
1455,22270,False,2
160,5613,False,1
145,3873,False,1
195,6015,True,1
330,10844,False,2
90,2227,False,1
180,7229,True,1
810,10368,True,3
655,12898,False,2
720,12192,False,2
840,12121,False,2
1490,16163,False,3
760,12284,True,2
165,5780,True,1
90,4995,False,1
295,6496,True,2
1855,12488,False,3
175,4823,False,1
90,2647,True,1
170,12649,False,1
455,8266,False,2
190,6216,False,1
165,4423,True,1
1455,17996,False,2
270,5726,False,2
570,15147,False,2
1325,15554,True,2
1760,12819,True,3
450,7198,True,2
300,5073,False,2
180,3943,True,1
85,3205,False,1
160,3257,True,1
155,4804,True,1
285,10231,False,2
450,12898,True,2
85,2227,True,1
1390,9258,False,3
1010,9663,False,2
85,8040,False,1
165,3419,True,1
180,8016,False,1
180,7229,False,1
540,4959,False,2
1390,10151,False,3
2280,10703,True,4
590,10844,False,2
370,7205,False,2
570,12284,False,2
750,13994,False,2
195,6015,False,1
255,4226,False,2
1420,9483,True,3
180,5198,False,1
810,10368,True,3
140,11982,False,1
1510,8032,False,2
150,5510,False,1
305,8177,True,2
340,11410,False,2
350,9385,False,2
540,10262,False,2
145,3873,False,1
430,11999,False,2
1095,14300,True,3
90,2175,False,1
1490,14431,False,3
165,7229,False,1
265,3809,True,2
705,7354,False,2
450,12537,False,2
375,9719,False,2
90,8040,False,1
85,4995,False,1
170,4591,True,1
1700,7662,False,2
140,3850,False,1
835,6442,False,2
305,11378,True,2
630,13377,False,2
740,10844,False,2
85,4995,False,1
970,6057,False,3
165,5176,False,1
1125,13014,False,3
260,7917,False,2
315,5583,False,2
165,7229,False,1
570,7191,False,2
90,3210,True,1
635,14871,False,2
645,8099,False,2
545,8366,False,2
140,6297,True,1
480,18286,False,2
1240,17024,True,2
180,6144,False,1
825,13941,False,2
185,3702,True,1
315,5583,False,2
810,10208,True,2
505,12384,False,2
1165,17049,False,3
810,7006,False,2
875,12723,True,3
1225,10577,False,2
730,16736,False,2
925,10262,False,2
470,7155,False,2
915,15147,False,2
175,4823,False,1
410,8714,False,2
1450,10953,False,2
1435,10203,True,2
1415,12373,False,2
840,14151,False,2
1730,12121,False,2
190,5586,False,1
1655,10844,False,2
450,8586,True,2
295,5409,False,2
695,7178,False,3
910,5797,False,2
1435,13759,True,2
1100,13873,False,3
1325,16079,True,2
90,2017,False,1
1335,10844,True,2
175,3573,True,1
1450,8066,False,2
1320,14053,True,2
435,12284,False,2
315,5351,False,2
1430,7064,False,2
320,10394,True,2
865,9663,True,2
480,13727,False,2
1040,10262,True,2
175,4823,False,1
170,7074,True,1
835,17267,False,2
630,14067,False,2
170,4823,False,1
170,4823,True,1
170,4483,True,1
805,14960,False,3
165,7171,False,1
745,12173,True,2
495,11392,True,2
1665,16057,False,3
1075,14151,False,2
175,4030,False,1
220,4226,True,2
915,11050,True,2
165,6961,False,1
725,14231,True,2
1320,10919,False,3
735,10913,False,3
140,5277,True,1
640,7485,False,2
1405,14231,False,2
370,4201,False,2
180,7931,False,1
455,6513,False,2
1680,14714,False,2
325,6218,True,2
435,8603,False,3
750,7318,False,2
540,13504,False,2
925,9646,False,2
155,5224,False,1
505,12692,False,2
435,9689,False,2
920,13033,False,3
590,13626,False,2
90,2754,True,1
1005,12121,False,2
165,3419,True,1
920,13033,False,3
155,4174,True,1
870,6152,False,2
170,5201,True,1
550,9134,False,2
1100,13243,False,3
1375,15129,True,3
90,2759,True,1
165,4423,False,1
930,9187,False,2
920,7740,False,2
180,6144,True,1
460,10877,True,2
635,6442,False,2
645,7048,True,2
615,5797,False,2
1030,10573,False,3
750,7503,False,2
480,6104,False,2
665,9663,True,2
175,5769,False,1
90,3100,False,1
655,12373,False,2
150,3815,False,1
1460,14300,False,3
175,4823,False,1
90,2754,True,1
795,9736,False,2
280,7280,False,2
780,7408,False,2
960,13044,True,2
1045,12723,True,3
730,8586,False,2
570,6316,False,2
600,15554,False,2
80,2385,False,1
480,13587,False,2
355,13790,True,2
1420,10975,False,3
1495,14388,False,2
450,7198,True,2
1615,13029,False,3
730,12717,False,2
400,14871,False,2
860,10118,False,3
335,10262,True,2
90,2071,True,1
170,5228,True,1
1110,7832,False,2
560,7005,False,2
1090,14237,True,3
175,3971,True,1
170,3943,True,1
530,8574,False,2
800,12646,True,3
1790,13082,False,3
1430,13941,False,2
355,5135,False,2
625,11096,False,2
640,13555,True,2
170,5403,False,1
440,15812,False,3
735,14781,True,2
570,8907,False,2
155,4145,True,1
800,14151,True,2
570,7845,False,2
600,8099,False,2
630,13377,False,2
1710,12734,False,3
335,10262,True,2
185,7229,True,1
1480,12395,False,2
810,11134,True,2
350,6540,False,2
755,7354,False,2
1180,9548,False,3
1655,9187,False,2
275,5054,False,2
625,10413,False,2
160,4804,True,1
90,4049,False,1
390,6795,True,2
155,4435,True,1
730,6224,False,2
155,4804,True,1
665,6171,True,2
575,6093,False,2
155,4174,False,1
90,3342,True,1
660,13587,False,2
395,16079,True,2
195,6015,True,1
1570,13067,False,2
460,9103,True,2
1630,14151,True,2
750,11538,False,3
765,8146,False,3
580,6117,True,2
1570,17024,True,2
1055,22270,False,2
1480,12692,True,2
790,8610,False,2
920,6723,False,2
155,4878,False,1
665,16736,True,2
1160,11134,False,2
170,3943,True,1
720,13587,False,2
1380,16914,True,3
90,1965,True,1
480,8073,False,2
170,3943,False,1
290,5170,False,2
170,3398,False,1
155,4409,False,1
180,8541,False,1
170,4777,True,1
140,3847,True,1
1025,7064,True,2
170,4668,True,1
85,1965,True,1
590,14781,False,2
90,4049,False,1
800,13584,True,2
940,12373,True,2
1620,16079,False,2
180,7229,False,1
1435,17471,True,2
590,14781,False,2
800,14571,False,2
525,10197,True,2
295,5975,False,2
465,8535,False,2
665,12537,False,2
155,4145,True,1
90,4049,False,1
720,5192,True,2
170,6121,True,1
925,8669,True,2
795,8476,False,2
90,2647,True,1
1325,14714,True,2
705,10566,True,2
450,10262,False,2
935,8098,False,2
660,6883,False,2
555,16108,False,2
150,4413,False,1
1320,10919,False,3
160,4804,True,1
870,10539,True,2
170,4377,True,1
165,6961,False,1
480,7408,False,2
175,4823,True,1
155,5198,False,1
1530,10262,False,2
155,5613,False,1
450,10262,True,2
90,5755,False,1
135,3687,False,1
90,5678,True,1
440,13542,True,2
1415,12347,True,2
575,12384,False,2
1375,10909,True,3
180,4823,False,1
300,6069,False,2
1620,12898,False,2
155,4804,True,1
1220,10031,False,2
895,6442,False,2
1180,9653,False,3
1640,8610,False,2
300,14714,False,2
1405,12599,True,2
845,9103,True,2
335,12898,True,2
90,2647,True,1
85,5678,False,1
1040,12373,True,2
150,3847,False,1
1500,14151,False,2
1225,13843,False,2
175,7229,False,1
85,4995,True,1
450,10262,True,2
1375,13029,True,3
550,14053,True,2
885,26890,False,2
150,3841,False,1
745,11003,False,2
170,5403,False,1
650,15342,False,2
1035,12224,True,3
140,6297,True,1
330,8844,False,2
690,13377,False,2
175,5706,True,1
640,8372,True,2
860,6526,False,2
170,4823,False,1
90,3175,False,1
600,10407,False,2
170,4423,True,1
1640,9555,False,2
1430,12681,False,2
875,13059,False,2
1055,8586,False,2
165,3419,True,1
150,3873,False,1
625,10203,False,2
535,13029,True,3
365,10844,False,2
795,11134,True,2
1350,8610,True,2
155,4174,True,1
1530,11087,False,2
175,3971,True,1
715,17531,False,2
160,3573,True,1
1350,8366,False,2
150,13885,False,1
460,18485,False,3
150,4409,True,1
1625,8085,True,2
480,13377,False,2
1100,13538,False,3
395,15147,True,2
175,4030,False,1
675,14848,False,2
565,13555,True,2
1580,10975,False,3
1615,13029,False,3
1495,9663,False,2
90,4050,False,1
655,14714,False,2
655,11213,False,3
165,4544,False,1
145,3873,False,1
480,12537,False,2
575,13067,False,2
1760,16704,True,3
330,8714,False,2
1320,13376,False,3
135,3597,False,1
760,7670,False,2
2245,14410,False,3
1420,7480,False,2
1335,13584,True,2
1050,25735,False,2
180,4544,False,1
600,8099,False,2
730,10844,False,2
550,12557,True,2
195,9564,False,1
725,13817,True,2
575,12384,False,2
860,7575,True,2
1155,14120,False,3
915,6916,False,2
920,7878,False,2
1290,11087,True,2
150,4804,False,1
135,3597,False,1
2065,12723,True,3
95,2227,True,1
735,9929,False,2
730,11841,True,2
1015,12373,False,2
1325,12898,True,2
1545,15113,True,3
440,10529,False,2
1115,8875,False,3
740,10844,False,2
165,15676,False,1
910,7064,False,2
685,10844,False,2
1610,19595,False,2
1090,13941,False,2
455,6790,False,2
145,3841,False,1
1280,11087,False,2
1410,11491,True,3
170,3943,True,1
1200,22270,False,2
155,4878,False,1
335,14714,True,2
740,10877,False,2
1410,9653,True,3
960,14571,True,2
1550,7064,True,2
155,5618,False,1
690,13727,False,2
190,4851,False,1
760,15187,False,3
175,3419,False,1
165,3943,False,1
1615,15129,False,3
170,3419,True,1
1395,10861,True,3
295,7074,True,2
1780,11542,False,3
320,6968,False,2
